part_i,part_j,zone_fid_i,zone_fid_j,distance_m,adjacent,same_paddock,community_i,community_j,same_community,support_level,unit,period_label,weighting,estimand
50_inland,63_aeolian,50,63,16791.599992885633,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
50_inland,63_inland,50,63,18067.620063176448,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
50_inland,63_riverine,50,63,17984.60695556812,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
50_inland,64_inland,50,64,18542.37514663445,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
50_inland,64_riverine,50,64,17854.72762755752,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,51_inland,51,51,2263.6816470743956,0,1,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,51_riverine,51,51,2352.120350345552,1,1,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,52_inland,51,52,5169.517383416518,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,52_riverine,51,52,5519.666063556795,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,53_inland,51,53,8111.901133486571,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,53_riverine,51,53,6748.211157585537,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,54_aeolian,51,54,18406.30788105949,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,54_riverine,51,54,17224.873050216094,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,55_aeolian,51,55,21317.096996948723,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,55_inland,51,55,18346.75659313003,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,55_riverine,51,55,20722.85288987584,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,56_aeolian,51,56,22754.96871432897,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,56_inland,51,56,24410.16787395549,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,56_riverine,51,56,23846.282796710057,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,57_aeolian,51,57,26788.203841827337,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,57_inland,51,57,26995.769847671178,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,57_riverine,51,57,28281.940858365146,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,58_aeolian,51,58,29303.298770507045,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,58_inland,51,58,29373.220778037663,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,58_riverine,51,58,28365.6335545836,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,59_aeolian,51,59,25965.04032623125,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,59_riverine,51,59,25093.683419855297,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,60_aeolian,51,60,31336.341191607473,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,60_riverine,51,60,29940.754038716546,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,61_aeolian,51,61,23447.702316570172,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,61_inland,51,61,21104.858709655276,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,61_riverine,51,61,22010.940712391952,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,62_aeolian,51,62,7019.0208836489655,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,62_inland,51,62,4931.612661848627,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,62_riverine,51,62,5664.566772306428,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,63_aeolian,51,63,1125.3821900130604,0,0,aeolian,aeolian,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,63_inland,51,63,2432.8055383877095,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,63_riverine,51,63,2318.9533685295296,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,64_inland,51,64,4566.62541014624,0,0,aeolian,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_aeolian,64_riverine,51,64,4036.689450433073,0,0,aeolian,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,51_riverine,51,51,1474.1351817186296,1,1,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,52_inland,51,52,3467.2735823363028,1,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,52_riverine,51,52,4078.8706603135893,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,53_inland,51,53,10171.12832708219,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,53_riverine,51,53,8789.29253784106,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,54_aeolian,51,54,20391.232177210473,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,54_riverine,51,54,19149.332728516896,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,55_aeolian,51,55,23450.85021570194,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,55_inland,51,55,20477.43531262563,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,55_riverine,51,55,22822.266743058335,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,56_aeolian,51,56,24782.099157962675,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,56_inland,51,56,26420.867703270294,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,56_riverine,51,56,25887.477498206663,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,57_aeolian,51,57,28908.66139703561,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,57_inland,51,57,29093.153104062138,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,57_riverine,51,57,30441.308941508443,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,58_aeolian,51,58,31496.435830663293,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,58_inland,51,58,31592.94564513796,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,58_riverine,51,58,30562.051627099423,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,59_aeolian,51,59,28195.118412147625,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,59_riverine,51,59,27303.387541210534,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,60_aeolian,51,60,33546.259166832824,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,60_riverine,51,60,32162.08395947785,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,61_aeolian,51,61,25689.831941136817,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,61_inland,51,61,23299.766751176758,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,61_riverine,51,61,24219.790564466897,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,62_aeolian,51,62,6754.313373044898,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,62_inland,51,62,4413.663004715534,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,62_riverine,51,62,5448.902778558544,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,63_aeolian,51,63,2197.8461697209573,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,63_inland,51,63,3916.88417256509,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,63_riverine,51,63,2895.7628312842085,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,64_inland,51,64,6662.731240404752,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_inland,64_riverine,51,64,6203.141242458692,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,52_inland,51,52,2834.3407968070046,1,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,52_riverine,51,52,3175.1109469956878,1,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,53_inland,51,53,9356.675310639212,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,53_riverine,51,53,7976.897529017929,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,54_aeolian,51,54,20743.744813024594,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,54_riverine,51,54,19573.167925593647,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,55_aeolian,51,55,23579.821830619567,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,55_inland,51,55,20615.03573409924,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,55_riverine,51,55,23011.398716421674,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,56_aeolian,51,56,25077.723301538113,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,56_inland,51,56,26737.909274723283,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,56_riverine,51,56,26163.074908239294,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,57_aeolian,51,57,29057.844518779813,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,57_inland,51,57,29281.6967501613,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,57_riverine,51,57,30514.905483159677,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,58_aeolian,51,58,31492.052382322643,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,58_inland,51,58,31513.27191035724,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,58_riverine,51,58,30549.9003148999,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,59_aeolian,51,59,28083.13054330736,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,59_riverine,51,59,27257.699421847796,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,60_aeolian,51,60,33495.10531006408,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,60_riverine,51,60,32076.804686605334,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,61_aeolian,51,61,25532.177836178198,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,61_inland,51,61,23298.24611050521,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,61_riverine,51,61,24179.840195629422,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,62_aeolian,51,62,5325.132543454499,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,62_inland,51,62,3009.390192650089,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,62_riverine,51,62,3999.493316581677,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,63_aeolian,51,63,1568.8602406142202,0,0,riverine,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,63_inland,51,63,2939.6128204109004,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,63_riverine,51,63,1643.1494238208556,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,64_inland,51,64,5977.0394713162905,0,0,riverine,inland,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
51_riverine,64_riverine,51,64,5642.084667701844,0,0,riverine,riverine,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,52_riverine,52,52,871.6728718337147,1,1,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,53_inland,52,53,11608.126525091662,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,53_riverine,52,53,10268.35371345491,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,54_aeolian,52,54,23574.016707693077,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,54_riverine,52,54,22392.83576666105,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,55_aeolian,52,55,26401.46656212255,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,55_inland,52,55,23439.322814884395,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,55_riverine,52,55,25841.421735752177,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,56_aeolian,52,56,27911.886877736477,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,56_inland,52,56,29571.463790602204,0,0,inland,inland,1,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,56_riverine,52,56,28997.402761543843,0,0,inland,riverine,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
52_inland,57_aeolian,52,57,31881.178716399736,0,0,inland,aeolian,0,pixel,pair of parts,geometry is time-invariant,"unweighted - this table is geometry, not an estimate",GEOMETRY ONLY - no estimate. Neighbour definitions for the spatial-dependence diagnostic
