path,verdict,reached_by,depth,cited_by,taskK_essential,size_bytes,reason
docs/change_reports/taskM_gateA_floor_claims_inventory.csv,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/taskM_gateA_report.md|docs/change_reports/taskM_gateC_report.md,,27521,cited by 3 tracked document(s) but no pipeline reaches it
docs/change_reports/taskM_gateA_output_inventory.csv,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/Tier2_TaskM_gateB_classification.md,,238871,cited by 5 tracked document(s) but no pipeline reaches it
docs/change_reports/taskM_gateA_report.md,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/Tier2_TaskM_gateB_classification.md,,28923,cited by 4 tracked document(s) but no pipeline reaches it
docs/change_reports/taskM_gateA_stale_input_risk.csv,ARCHIVE,,,docs/change_reports/taskM_gateA_report.md,,64671,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/taskM_gateC_report.md,ARCHIVE,,,Output/audit/DOC2_gate0_verify_sweep.md|docs/Tier2_TaskM_deck_evidence_audit.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md,,20889,cited by 3 tracked document(s) but no pipeline reaches it
docs/change_reports/taskM_gateD_p05_ge80_contiguity.csv,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/taskM_gateD_report.md,,7909,cited by 3 tracked document(s) but no pipeline reaches it
docs/change_reports/taskM_gateD_report.md,ARCHIVE,,,Output/audit/DOC2_gate0_verify_sweep.md|docs/change_reports/T3_gateA1_A2_B_20260803.md,,14310,cited by 2 tracked document(s) but no pipeline reaches it
docs/change_reports/taskM_gateD_veg_p05_distribution.csv,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/taskM_gateD_report.md,,8499,cited by 3 tracked document(s) but no pipeline reaches it
docs/change_reports/task_J_gate1_recon_20260717.md,ARCHIVE,,,,,6096,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/task_J_gate2_single_date_2018_20260717.md,ARCHIVE,,,,,5321,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/task_J_gate3_placebo_ladder_20260718.md,ARCHIVE,,,,,6102,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/task_J_gate4_law_and_figures_20260718.md,ARCHIVE,,,,,7597,referenced by 2 tracked file(s) but no pipeline reaches it
docs/change_reports/task_J_gate5_register_and_close_20260718.md,ARCHIVE,,,,,6553,referenced by 1 tracked file(s) but no pipeline reaches it
docs/change_reports/tier1G_figures_dashboards_2026-07-14.md,ARCHIVE,,,,,11961,referenced by 4 tracked file(s) but no pipeline reaches it
docs/change_reports/tier1_dashboards_trial.md,ARCHIVE,,,,,4560,referenced by 4 tracked file(s) but no pipeline reaches it
docs/change_reports/tier1_pixel_census.md,ARCHIVE,,,,,5204,referenced by 6 tracked file(s) but no pipeline reaches it
docs/change_reports/tier1_veg_regime_checkerboard.md,ARCHIVE,,,,,5015,referenced by 6 tracked file(s) but no pipeline reaches it
docs/change_reports/tier1a_reproject_sampling_map.md,ARCHIVE,,,docs/Tier1_TaskA_reproject_8058_and_sampling_design_map.md,,8505,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/tier1b_descriptive_figures.md,ARCHIVE,,,docs/Tier1_TaskB_descriptive_figures_F2_F4.md,,6987,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/tier1c2_f5_legibility.md,ARCHIVE,,,docs/Tier1_TaskC2_F5_legibility_views.md,,4023,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/tier1c3_f5_figures.md,ARCHIVE,,,,,3674,referenced by 6 tracked file(s) but no pipeline reaches it
docs/change_reports/tier1c_stratified_sampling.md,ARCHIVE,,,docs/Tier1_TaskC_stratified_sampling_frame_F5.md,,6007,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/tier1d_trend_test.md,ARCHIVE,,,,,6800,referenced by 6 tracked file(s) but no pipeline reaches it
docs/change_reports/tier1e_f7_groundcover_response.md,ARCHIVE,,,,,5146,referenced by 6 tracked file(s) but no pipeline reaches it
docs/change_reports/tier2H_all_pixel_census_20260715.md,ARCHIVE,,,docs/Tier2_TaskI_deck_stocktake_and_review_bundle.md,,40584,cited by 1 tracked document(s) but no pipeline reaches it
docs/change_reports/tier2H_gate1_recon_20260715.md,ARCHIVE,,,docs/Tier2_TaskH_all_pixel_census_v2.md|docs/Tier2_TaskH_all_pixel_census_v3.md|docs/Tier2_TaskH_all_pixel_census_v4.md,,8606,cited by 3 tracked document(s) but no pipeline reaches it
docs/change_reports/tier2H_gateE_palette_audit.md,ARCHIVE,,,docs/Tier2_TaskH_gateE_figure_build.md|docs/change_reports/T13_gateD_map.md,,2346,cited by 2 tracked document(s) but no pipeline reaches it
docs/code_cleanup_handoff_report.md,ARCHIVE,,,,,5200,referenced by 1 tracked file(s) but no pipeline reaches it
docs/codebase_audit_rs_inundation.md,ARCHIVE,,,docs/CHANGELOG_rs_consolidation.md,,8701,cited by 1 tracked document(s) but no pipeline reaches it
docs/codex_context.md,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md|github_push_audit_plan.md,,14861,cited by 2 tracked document(s) but no pipeline reaches it
docs/config/gayini_loocb_geojson_config_template.csv,ARCHIVE,,,docs/README_Gayini_LOOCB_json_inputs.md,,917,cited by 1 tracked document(s) but no pipeline reaches it
docs/current_run_order.md,ARCHIVE,,,README.md|docs/CHANGELOG_rs_workflow_simplification.md|docs/Gayini_project_lineage_and_learnings.md,,8552,cited by 9 tracked document(s) but no pipeline reaches it
docs/docs/Gayini_remote_sensing_reference_workbook_expanded_20260708.xlsm,ARCHIVE,,,,,75305,referenced by 1 tracked file(s) but no pipeline reaches it
docs/docs/example_input_structure_summary.csv,ARCHIVE,,,,,5890,referenced by 1 tracked file(s) but no pipeline reaches it
docs/folder_cleanup_manifest_20260623.csv,ARCHIVE,,,docs/CHANGELOG_folder_cleanup_20260623.md,,24927,cited by 1 tracked document(s) but no pipeline reaches it
docs/folder_structure_audit_20260623.md,ARCHIVE,,,docs/CHANGELOG_folder_cleanup_20260623.md,,25094,cited by 1 tracked document(s) but no pipeline reaches it
docs/folder_structure_audit_addendum_output_visible_cleanup_20260623.md,ARCHIVE,,,docs/folder_structure_audit_20260623.md,,2580,cited by 1 tracked document(s) but no pipeline reaches it
docs/function_file_inventory.md,ARCHIVE,,,docs/code_cleanup_handoff_report.md|github_push_audit_plan.md,,4180,cited by 2 tracked document(s) but no pipeline reaches it
docs/gayini_figure_driven_project_ladder.png,ARCHIVE,,,,,445763,referenced by 1 tracked file(s) but no pipeline reaches it
docs/output_cleanup_candidates_summary.csv,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md|docs/output_cleanup_policy.md,,326,cited by 2 tracked document(s) but no pipeline reaches it
docs/output_cleanup_execution_summary.md,ARCHIVE,,,,,1363,referenced by 1 tracked file(s) but no pipeline reaches it
docs/output_cleanup_policy.md,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md,,1579,cited by 1 tracked document(s) but no pipeline reaches it
docs/output_handoff_set.csv,ARCHIVE,,,docs/output_cleanup_policy.md,,85251,cited by 1 tracked document(s) but no pipeline reaches it
docs/pr_handoff_note_20260628.md,ARCHIVE,,,,,2092,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reference_update/CC_handover_DOC1_gates_BCDE.md,ARCHIVE,,,docs/change_reports/LID1_gateL3_L4_recommendations.md,,5707,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_spec_DASH2.md,ARCHIVE,,,,,8031,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_spec_DATA1.md,ARCHIVE,,,,,9334,referenced by 2 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_spec_DELIVER1.md,ARCHIVE,,,,,7358,referenced by 2 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_spec_DIAG1.md,ARCHIVE,,,docs/reference_update/Gayini_CC_spec_DIAG1_v2.md,,13788,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_spec_DIAG1_v2.md,ARCHIVE,,,Output/audit/RETRO1_report.md|Output/diag/DIAG1_diagnostics.md,,13871,cited by 2 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_spec_EXEMPLAR1.md,ARCHIVE,,,Output/diag/EXEMPLAR1_report.md,,9252,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_spec_GLM1.md,ARCHIVE,,,Output/glm/GLM1_prereg.md,,8372,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_spec_SCHEM1.md,ARCHIVE,,,Output/audit/SCHEM1_verification_findings.md|docs/reference_update/Gayini_PARTREG_findings.md,,5715,cited by 2 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_CC_specs_from_biodiversity_session_20260730.md,ARCHIVE,,,,,16012,referenced by 2 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_L01_note_for_report_stream.md,ARCHIVE,,,,,6514,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_LID1_shippability_audit_spec.md,ARCHIVE,,,,,10301,referenced by 2 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_LiDAR_implications_for_reference_state.md,ARCHIVE,,,docs/change_reports/LID1_gateL1_verification.md|docs/change_reports/LID1_rulings_W_to_AB_and_gateL2.md|docs/reference_update/Gayini_R6_metric_review_20260802.md,,7703,cited by 3 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_LiDAR_section_handoff_to_methods.md,ARCHIVE,,,Output/audit/DOC1_followon_lidar_section_review.md|docs/change_reports/LID1_gateL3_L4_recommendations.md,,11784,cited by 2 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_PACK1_RPTSCOPE_spec_20260802.md,ARCHIVE,,,docs/change_reports/PACK1_RPTSCOPE_gate0_recon.md|docs/change_reports/RPTSCOPE_R1_report_set_and_claim_audit.md,,17644,cited by 2 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_PARTREG_findings.md,ARCHIVE,,,docs/reports/Gayini_V12_change_list.md,,10866,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_R6_bala_floor_flood_placement.md,ARCHIVE,,,docs/LiDAR/TaskU_findings_note.md|docs/change_reports/TaskU_gateU4a_and_U3_7_report.md|docs/reference_update/Gayini_LiDAR_implications_for_reference_state.md,,8174,cited by 4 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_R6_metric_review_20260802.md,ARCHIVE,,,docs/Gayini_issues_log.md|docs/LiDAR/TaskU_findings_note.md|docs/change_reports/LID1_gateL1_verification.md,,6884,cited by 4 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_REG1_REG2_spec.md,ARCHIVE,,,CLAUDE.md|Output/runs/RUN_EP_20260810.md|docs/change_reports/REG1_gateA_recon.md,,9206,cited by 7 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_RS_note_to_report_stream_20260731.md,ARCHIVE,,,,,3992,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_RS_reply_to_report_stream_20260729.md,ARCHIVE,,,,,11025,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_T10_v2_amendment_A1_gateC.md,ARCHIVE,,,docs/change_reports/T10_gateC_residuals.md,,6334,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_T10_v2_spec.md,ARCHIVE,,,CLAUDE.md|Output/runs/RUN_EP_20260810.md|docs/change_reports/T10_gateB_annual_gap_series.md,,10781,cited by 4 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_T11_v2_spec.md,ARCHIVE,,,docs/change_reports/T11_v2_gateC.md,,7014,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_T13_spec.md,ARCHIVE,,,CLAUDE.md|docs/change_reports/T13_gateA_part_flood.md|docs/change_reports/T13_gateB_measures.md,,9098,cited by 6 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_caption_register.md,ARCHIVE,,,Output/runs/RUN_PARTSCATTER_20260809.md,,27082,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_deliverables_register.md,ARCHIVE,,,Output/audit/AUD1_pack_gap_report.md|docs/change_reports/PACK1_P3_captions.md|docs/change_reports/PACK1_RPTSCOPE_gate0_recon.md,,16194,cited by 7 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_learning_L01_unit_of_analysis.md,ARCHIVE,,,CLAUDE.md|docs/change_reports/PACK1_P3_captions.md|docs/change_reports/T10_gateD_register.md,,3706,cited by 6 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_locating_results_in_country_note.md,ARCHIVE,,,CLAUDE.md|Output/audit/S11_VERIFY_findings.md|docs/reference_update/Gayini_T13_spec.md,,11177,cited by 4 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_pack_captions_final_20260805.md,ARCHIVE,,,,,9010,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_path_to_Aug10_tracker.xlsx,ARCHIVE,,,docs/reference_update/Gayini_PACK1_RPTSCOPE_spec_20260802.md|docs/reference_update/Gayini_REG1_REG2_spec.md|docs/reference_update/Gayini_T13_spec.md,,19208,cited by 4 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_questions_for_Adrian_20260729.md,ARCHIVE,,,Output/audit/AUD1_gateA_inventory.md|Output/audit/AUD1_pack_gap_report.md,,11486,cited by 2 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_reference_state_methods.md,ARCHIVE,,,CLAUDE.md|Output/audit/AUD1_gateA_inventory.md|Output/audit/AUD1_pack_gap_report.md,,22944,cited by 15 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_reference_state_results_catalogue.xlsx,ARCHIVE,,,docs/change_reports/T8_T9_T10_gateA_recon.md|docs/change_reports/T8_gateA_inventory_and_T9_addendum.md|docs/change_reports/adrian_pack_T1_F3_F5.md,,27633,cited by 5 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_reference_state_review_v3.pdf,ARCHIVE,,,,,2345741,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_reference_state_review_v3.pptx,ARCHIVE,,,docs/reference_update/T8_T9_T10_gateA_decisions.md,,1893627,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_reference_state_specs_T7_T11.md,ARCHIVE,,,CLAUDE.md|docs/Gayini_issues_log.md|docs/change_reports/T12_gate0_recon.md,,18836,cited by 10 tracked document(s) but no pipeline reaches it
docs/reference_update/Gayini_repo_root_and_github_audit_20260729.md,ARCHIVE,,,,,14200,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reference_update/Gayini_what_we_dont_know_DRAFT.md,ORPHAN,,,,,10323,nothing references it and no tracked document names it
docs/reference_update/RS_export_layers_for_biodiversity.md,ARCHIVE,,,docs/reference_update/Gayini_CC_specs_from_biodiversity_session_20260730.md,,7069,cited by 1 tracked document(s) but no pipeline reaches it
docs/reference_update/T12_dea_landcover_l3_extraction.md,ARCHIVE,,,docs/change_reports/T12_gateA.md|docs/change_reports/T12_gateB.md|docs/change_reports/T12_supply_and_gateA0.md,,34818,cited by 3 tracked document(s) but no pipeline reaches it
docs/reference_update/T7_pilot_dea_zone_year_2013_2025.csv,ARCHIVE,,,docs/change_reports/T12_gateB.md|docs/reference_update/T12_dea_landcover_l3_extraction.md,,40623,cited by 2 tracked document(s) but no pipeline reaches it
docs/reference_update/T8_T9_T10_gateA_decisions.md,ARCHIVE,,,CLAUDE.md|Output/runs/RUN_EP_20260810.md|Output/runs/RUN_UNZONED_V3_20260810.md,,7422,cited by 10 tracked document(s) but no pipeline reaches it
docs/reference_update/T8_gateA_pin_decisions.md,ARCHIVE,,,CLAUDE.md|Output/runs/RUN_EP_20260810.md|Output/runs/RUN_UNZONED_V3_20260810.md,,5996,cited by 8 tracked document(s) but no pipeline reaches it
docs/removed_active_duplicate_scripts_20260628.csv,ARCHIVE,,,,,262,referenced by 1 tracked file(s) but no pipeline reaches it
docs/removed_archive_obs_manifest_20260628.csv,ARCHIVE,,,docs/current_run_order.md|docs/pr_handoff_note_20260628.md,,9821,cited by 2 tracked document(s) but no pipeline reaches it
docs/removed_local_packaging_scripts_20260628.csv,ARCHIVE,,,docs/current_run_order.md,,318,cited by 1 tracked document(s) but no pipeline reaches it
docs/removed_r_obs_manifest_20260628.csv,ARCHIVE,,,docs/pr_handoff_note_20260628.md,,1543,cited by 1 tracked document(s) but no pipeline reaches it
docs/repo_audit_pre_subsampling_stocktake.md,ARCHIVE,,,docs/change_reports/tier2H_all_pixel_census_20260715.md,,21691,cited by 1 tracked document(s) but no pipeline reaches it
docs/reports/AUD1_output_audit_and_pack_reconciliation.md,ARCHIVE,,,,,9733,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reports/AUD1_v2_output_audit_and_manifest.md,ARCHIVE,,,Output/audit/AUD1_gateA_inventory.md|Output/audit/AUD1_pack_gap_report.md,,12854,cited by 2 tracked document(s) but no pipeline reaches it
docs/reports/CC_spec_DOC1_document_verification_v2.md,ARCHIVE,,,Output/audit/DOC1_verification_report.md|docs/Gayini_issues_log.md,,13219,cited by 2 tracked document(s) but no pipeline reaches it
docs/reports/DOC1_figure_manifest_v6.csv,ARCHIVE,,,Output/audit/DOC1_gateC_figures_methods.md|Output/audit/DOC1_verification_report.md,,5366,cited by 2 tracked document(s) but no pipeline reaches it
docs/reports/Gayini_V12_change_list.md,ORPHAN,,,,,10850,nothing references it and no tracked document names it
docs/reports/Gayini_report_batch_CC_handoff.md,ARCHIVE,,,,,12212,referenced by 1 tracked file(s) but no pipeline reaches it
docs/reports/PACK1_assemble_delivery_pack.md,ARCHIVE,,,,,9227,referenced by 1 tracked file(s) but no pipeline reaches it
docs/review_bundles/T10_residuals_spec.json,ARCHIVE,,,,,4788,referenced by 1 tracked file(s) but no pipeline reaches it
docs/review_bundles/T12_dea_landcover_spec.json,ARCHIVE,,,,,6521,referenced by 1 tracked file(s) but no pipeline reaches it
docs/review_bundles/T2_zone_annual_veg_spec.json,ARCHIVE,,,docs/Gayini_issues_log.md|docs/change_reports/T2_zone_annual_veg.md,,4559,cited by 2 tracked document(s) but no pipeline reaches it
docs/review_bundles/T6_third_grazing_arm_spec.json,ARCHIVE,,,,,3444,referenced by 1 tracked file(s) but no pipeline reaches it
docs/review_bundles/T8_headline_number_spec.json,ARCHIVE,,,,,3859,referenced by 1 tracked file(s) but no pipeline reaches it
docs/review_bundles/reg1_reg2_report_plumbing_spec.json,ARCHIVE,,,,,4524,referenced by 1 tracked file(s) but no pipeline reaches it
docs/rs_gauge_context_database_import_note_20260623.md,ARCHIVE,,,,,2861,referenced by 1 tracked file(s) but no pipeline reaches it
docs/rs_inundation_canonical_outputs.csv,ARCHIVE,,,docs/CHANGELOG_rs_consolidation.md|docs/codebase_audit_rs_inundation.md,,6738,cited by 2 tracked document(s) but no pipeline reaches it
docs/rs_inundation_script_rename_map.csv,ARCHIVE,,,docs/CHANGELOG_rs_workflow_simplification.md,,3586,cited by 1 tracked document(s) but no pipeline reaches it
docs/rs_inundation_workflow_manifest.csv,ARCHIVE,,,docs/CHANGELOG_rs_consolidation.md|docs/CHANGELOG_rs_workflow_simplification.md,,10045,cited by 2 tracked document(s) but no pipeline reaches it
docs/run_order/01_full_rebuild_workflow.csv,ARCHIVE,,,docs/archive/README_superseded.md|docs/current_run_order.md|docs/repo_audit_pre_subsampling_stocktake.md,,2978,cited by 3 tracked document(s) but no pipeline reaches it
docs/run_order/02_lightweight_review_refresh.csv,ARCHIVE,,,docs/archive/README_superseded.md,,2092,cited by 1 tracked document(s) but no pipeline reaches it
docs/run_order/03_mer_workflow.csv,ARCHIVE,,,docs/archive/README_superseded.md,,1770,cited by 1 tracked document(s) but no pipeline reaches it
docs/run_order/04_qa_workflow.csv,ARCHIVE,,,docs/archive/README_superseded.md|docs/current_run_order.md,,639,cited by 2 tracked document(s) but no pipeline reaches it
docs/run_order/05_downstream_optional.csv,ARCHIVE,,,docs/archive/README_superseded.md,,383,cited by 1 tracked document(s) but no pipeline reaches it
docs/script_rename_map_stage4.csv,ARCHIVE,,,scripts/README.md,,9710,cited by 1 tracked document(s) but no pipeline reaches it
docs/scripts/prepare_gayini_loocb_geojsons.R,ARCHIVE,,,docs/README_Gayini_LOOCB_json_inputs.md,,8540,cited by 1 tracked document(s) but no pipeline reaches it
docs/scripts/validate_loocb_geojson_inputs.R,ARCHIVE,,,docs/README_Gayini_LOOCB_json_inputs.md,,2685,cited by 1 tracked document(s) but no pipeline reaches it
docs/scripts_manifest.csv,ARCHIVE,,,README.md|docs/current_run_order.md|scripts/README.md,,29432,cited by 3 tracked document(s) but no pipeline reaches it
docs/stratified_sampling_near_plots_by_veg_and_inundation.png,ARCHIVE,,,,,255173,referenced by 1 tracked file(s) but no pipeline reaches it
docs/tasks/canonical_output_register_20260623.csv,ARCHIVE,,,docs/CHANGELOG_folder_cleanup_20260623.md|docs/folder_structure_audit_20260623.md,,6649,cited by 2 tracked document(s) but no pipeline reaches it
docs/tasks/gayini_figure_driven_project_ladder.png,ARCHIVE,,,,,445763,referenced by 1 tracked file(s) but no pipeline reaches it
docs/tasks/output_cleanup_candidates_summary.csv,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md|docs/output_cleanup_policy.md,,326,cited by 2 tracked document(s) but no pipeline reaches it
docs/tasks/output_handoff_set.csv,ARCHIVE,,,docs/output_cleanup_policy.md,,85251,cited by 1 tracked document(s) but no pipeline reaches it
docs/tasks/removed_active_duplicate_scripts_20260628.csv,ARCHIVE,,,,,262,referenced by 1 tracked file(s) but no pipeline reaches it
docs/tasks/removed_archive_obs_manifest_20260628.csv,ARCHIVE,,,docs/current_run_order.md|docs/pr_handoff_note_20260628.md,,9821,cited by 2 tracked document(s) but no pipeline reaches it
docs/tasks/removed_local_packaging_scripts_20260628.csv,ARCHIVE,,,docs/current_run_order.md,,318,cited by 1 tracked document(s) but no pipeline reaches it
docs/tasks/removed_r_obs_manifest_20260628.csv,ARCHIVE,,,docs/pr_handoff_note_20260628.md,,1543,cited by 1 tracked document(s) but no pipeline reaches it
docs/tasks/rs_inundation_canonical_outputs.csv,ARCHIVE,,,docs/CHANGELOG_rs_consolidation.md|docs/codebase_audit_rs_inundation.md,,6738,cited by 2 tracked document(s) but no pipeline reaches it
docs/tasks/rs_inundation_workflow_manifest.csv,ARCHIVE,,,docs/CHANGELOG_rs_consolidation.md|docs/CHANGELOG_rs_workflow_simplification.md,,10045,cited by 2 tracked document(s) but no pipeline reaches it
docs/tasks/script_rename_map_stage4.csv,ARCHIVE,,,scripts/README.md,,9710,cited by 1 tracked document(s) but no pipeline reaches it
docs/tasks/scripts_manifest.csv,ARCHIVE,,,README.md|docs/current_run_order.md|scripts/README.md,,29432,cited by 3 tracked document(s) but no pipeline reaches it
docs/tasks/stratified_sampling_near_plots_by_veg_and_inundation.png,ARCHIVE,,,,,255173,referenced by 1 tracked file(s) but no pipeline reaches it
docs/tier0_4_wet_rule_confirm_change_report.md,ARCHIVE,,,,,6065,referenced by 1 tracked file(s) but no pipeline reaches it
docs/tier0_4_wet_rule_confirm_task.md,ARCHIVE,,,docs/tier0_legend_decision_record.md,,9790,cited by 1 tracked document(s) but no pipeline reaches it
docs/tier0_annual_stack_task.md,ARCHIVE,,,,,14522,referenced by 4 tracked file(s) but no pipeline reaches it
docs/tier0_change_report.md,ARCHIVE,,,,,5301,referenced by 1 tracked file(s) but no pipeline reaches it
docs/tier0_legend_decision_record.md,ARCHIVE,,,docs/Gayini_project_lineage_and_learnings.md|docs/Tier0_complete_handoff_to_Tier1.md|docs/tier0_4_wet_rule_confirm_change_report.md,,3852,cited by 3 tracked document(s) but no pipeline reaches it
docs/tier1f_foundation_and_rebalance_change_report.md,ARCHIVE,,,docs/change_reports/tier2H_gate1_recon_20260715.md,,5980,cited by 1 tracked document(s) but no pipeline reaches it
docs/tier2H_gate1_VERIFIED_20260715.md,ARCHIVE,,,docs/Tier2_TaskH_ondisk_audit.md|docs/change_reports/taskH_ondisk_audit_2026-07-20.md|docs/change_reports/tier2H_all_pixel_census_20260715.md,,13362,cited by 4 tracked document(s) but no pipeline reaches it
github_push_audit_plan.md,ARCHIVE,,,docs/reference_update/Gayini_repo_root_and_github_audit_20260729.md,,16217,cited by 1 tracked document(s) but no pipeline reaches it
run_db_validation.R,ARCHIVE,,,docs/archive/Tier1_TaskF_spatial_resampling_spec_v2.md|docs/reference_update/Gayini_repo_root_and_github_audit_20260729.md|docs/tier1f_foundation_and_rebalance_change_report.md,,2356,cited by 3 tracked document(s) but no pipeline reaches it
run_spine_smoke_test.R,ARCHIVE,,,CLAUDE.md|README.md|docs/Gayini_issues_log.md,,10021,cited by 16 tracked document(s) but no pipeline reaches it
scripts/00_setup/01_setup_project.R,ARCHIVE,,,docs/current_run_order.md,,7964,cited by 1 tracked document(s) but no pipeline reaches it
scripts/01_prepare_inputs/01_prepare_vectors.R,ARCHIVE,,,docs/codebase_audit_rs_inundation.md|docs/current_run_order.md,,4337,cited by 2 tracked document(s) but no pipeline reaches it
scripts/01_prepare_inputs/02_catalog_rasters.R,ARCHIVE,,,docs/codebase_audit_rs_inundation.md|docs/current_run_order.md,,5511,cited by 2 tracked document(s) but no pipeline reaches it
scripts/01_prepare_inputs/03_populate_raster_metadata.R,ARCHIVE,,,docs/change_reports/tier1_pixel_census.md|docs/change_reports/tier1_veg_regime_checkerboard.md|docs/repo_audit_pre_subsampling_stocktake.md,,13876,cited by 8 tracked document(s) but no pipeline reaches it
scripts/01_prepare_inputs/04_reproject_to_epsg8058_and_sampling_map.R,ARCHIVE,,,docs/change_reports/tier1a_reproject_sampling_map.md,,9645,cited by 1 tracked document(s) but no pipeline reaches it
scripts/01_prepare_inputs/05_populate_metric_support.R,ARCHIVE,,,docs/change_reports/tier2H_all_pixel_census_20260715.md,,5761,cited by 1 tracked document(s) but no pipeline reaches it
scripts/02_extract_heavy/01_extract_ground_cover_full.R,ARCHIVE,,,docs/canonical_outputs_steps_04_07.md|docs/current_run_order.md,,5292,cited by 2 tracked document(s) but no pipeline reaches it
scripts/02_extract_heavy/02_extract_annual_inundation_full.R,ARCHIVE,,,docs/canonical_outputs_steps_04_07.md|docs/current_run_order.md,,1317,cited by 2 tracked document(s) but no pipeline reaches it
scripts/02_extract_heavy/03_extract_daily_inundation_full.R,ARCHIVE,,,docs/canonical_outputs_steps_04_07.md|docs/current_run_order.md,,1302,cited by 2 tracked document(s) but no pipeline reaches it
scripts/02_extract_heavy/internal/01_extract_landsat_inundation_full_impl.R,ARCHIVE,,,,,21317,referenced by 7 tracked file(s) but no pipeline reaches it
scripts/02_extract_heavy/internal/02_extract_daily_inundation_full_impl.R,ARCHIVE,,,,,21291,referenced by 7 tracked file(s) but no pipeline reaches it
scripts/02_extract_heavy/internal/03_extract_fractional_cover_full_impl.R,ARCHIVE,,,docs/Tier2_TaskH_all_pixel_census.md|docs/change_reports/tier2H_gate1_recon_20260715.md,,20232,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/01_build_prepost_inundation_products.R,ARCHIVE,,,docs/archive/README_superseded.md|docs/canonical_outputs_steps_04_07.md|docs/current_run_order.md,,1241,cited by 4 tracked document(s) but no pipeline reaches it
