zone_fid,community,n_cells,veg_p05_temporal_mean,veg_p50_temporal_mean,n_cells_missing_p05,mean_share_cells_wet,area_ha,zone_name,grazing_treatment,community_short,part_id,paddock_cells,share_of_paddock_pct,n_parts_in_paddock,support_level,unit,period_label,weighting,scope_filter,pixel_constant_ha,denominator,y_basis,x_quantity,min_cells_filter,estimand
18,Inland Floodplain Shrublands / Swamps,9651,71.79583,86.42953,0,42.12887,601.7536354805094,Bala 20,14-day grazing,inland,Bala 20 / inland,12653,76.27440132774836,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
33,Inland Floodplain Shrublands / Swamps,16075,72.44011,86.220665,0,42.314686,1002.2992115168572,Mara 14,14-day grazing,inland,Mara 14 / inland,16075,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
41,Inland Floodplain Shrublands / Swamps,10926,72.55102,87.24468,0,42.949715,681.251706689467,Mara 16,14-day grazing,inland,Mara 16 / inland,10926,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
45,Inland Floodplain Shrublands / Swamps,10365,71.43351,86.618805,0,44.003586,646.2725553575257,Mara 21,14-day grazing,inland,Mara 21 / inland,13640,75.98973607038123,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
34,Inland Floodplain Shrublands / Swamps,5075,67.24107,84.487564,0,44.87882,316.43349912585074,Mara 5,14-day grazing,inland,Mara 5 / inland,5075,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
16,Inland Floodplain Shrublands / Swamps,11473,72.91186,86.64183,0,45.874912,715.3579380238198,Bala 18,14-day grazing,inland,Bala 18 / inland,12096,94.84953703703704,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
1,Inland Floodplain Shrublands / Swamps,32399,71.12144,86.002716,0,45.91914,2020.123928705111,Bala 26ca,No grazing,inland,Bala 26ca / inland,33035,98.07476918419857,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
58,Inland Floodplain Shrublands / Swamps,7514,40.820328,81.700325,0,46.36602,468.50863299145664,Dinan 13,14-day grazing,inland,Dinan 13 / inland,20212,37.175935088066495,3,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
50,Inland Floodplain Shrublands / Swamps,1595,72.36136,87.188324,0,48.087776,99.45052829669595,Mara 22a,14-day grazing,inland,Mara 22a / inland,1595,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
3,Inland Floodplain Shrublands / Swamps,18272,74.918495,88.32665,0,49.682106,1139.285299709861,Bala 28ca,No grazing,inland,Bala 28ca / inland,21986,83.1074320021832,2,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
20,Inland Floodplain Shrublands / Swamps,5266,80.319954,88.737114,0,58.89751,328.34262195009455,Bala 22,14-day grazing,inland,Bala 22 / inland,5266,100.0,1,pixel,paddock x community part,1988-2022 (35 water years),unweighted mean over the part's cells,treed_context_flag = 0 AND regime_band <> 'context',0.06235142839918241,the part's own non-treed census cells,SEASONAL basis: each cell's percentile is taken over the 140 seasonal composites (4 per water year x 35 water years) with MIN_SEASONS = 50. Identical to the TEMPORAL-1 paddock figure. Ruling CT.,"Share of the part's cells seen wet, MEAN OVER YEARS (%). Rulings AZ / CX - this is NOT a between-year flood frequency and is not labelled as one. Computed as the mean over the part's cells of the census parquet's COUNTED per-cell flood_freq_pct, which is exactly equal to the mean over years of the part's within-year wet share because valid_years == 35 on every cell.",500,BETWEEN-PART description: how a paddock x community area's mean per-cell temporal cover percentile relates to how wet that area is. Not a within-unit response and no cause is attributed.
